experiment,config_id,trial_uid,n,k,rate,family,snr_db,transmitted_int,decoder,decoded_int,decoded_correct,true_slip_prob,model_slip_prob,forced_location_fraction,two_slip_fraction,assumed_noise_offset_db,true_state_label,model_contains_true_path,state_hypothesis_count,code_replicate,trial_index,success,certified,certificate_margin_log,stop_reason,membership_queries,residual_patterns_generated,latent_hypotheses_available,latent_queues_touched,valid_witnesses,unique_codewords_seen,complete_marginal_scores,state_codeword_likelihoods,cap_hit,wall_seconds,winner_partial_logscore,oracle_first_seen_query,certificate_query_overhead,queue_touch_fraction
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t0,32,24,0.75,dense,7.0,1333546670,lsgrand_certified,1333546670,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,0,True,True,0.3126156013197203,strict_unseen_codeword_certificate,64,64,31,31,1,1,0,64,False,0.0011385839898139238,-14.3117070324491,11.0,5.818181818181818,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t0,32,24,0.75,dense,7.0,1333546670,lsgrand_first_valid,1333546670,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,0,True,False,,first_valid_witness,11,11,31,9,1,1,0,11,False,0.0007058889605104923,-14.3117070324491,,,0.2903225806451613
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t0,32,24,0.75,dense,7.0,1333546670,per_state_grand_sweep,1333546670,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,0,True,False,,best_fixed_state_codeword,6627,6627,31,31,21,17,0,6627,True,0.03541675698943436,-14.3117070324491,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t0,32,24,0.75,dense,7.0,1333546670,plain_reliability_grand,3484014728,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,0,True,False,,first_valid_witness,428,428,1,1,1,1,0,428,False,0.002380387973971665,-31.29927061510856,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t0,32,24,0.75,dense,7.0,1333546670,latent_osd_order2,1333546670,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,0,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,971,971,30101,False,0.33639516902621835,-14.311626143473786,,,0.5161290322580645
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t1,32,24,0.75,dense,7.0,3962861839,lsgrand_certified,3975144258,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,1,True,True,0.08831405586838414,strict_unseen_codeword_certificate,192,192,31,31,2,2,0,192,False,0.0021700550569221377,-16.79567923026031,12.0,16.0,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t1,32,24,0.75,dense,7.0,3962861839,lsgrand_first_valid,3975144258,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,1,True,False,,first_valid_witness,12,12,31,1,1,1,0,12,False,0.0006840780843049288,-16.79567923026031,,,0.03225806451612903
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t1,32,24,0.75,dense,7.0,3962861839,per_state_grand_sweep,3975144258,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,1,True,False,,best_fixed_state_codeword,4737,4737,31,31,28,22,0,4737,True,0.025840718997642398,-16.79567923026031,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t1,32,24,0.75,dense,7.0,3962861839,plain_reliability_grand,3975144258,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,1,True,False,,first_valid_witness,12,12,1,1,1,1,0,12,False,0.00011322903446853161,-16.5725356789461,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t1,32,24,0.75,dense,7.0,3962861839,latent_osd_order2,3975144258,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,1,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,948,948,29388,False,0.28530785301700234,-16.79567694681197,,,0.5161290322580645
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t2,32,24,0.75,dense,7.0,1253613758,lsgrand_certified,1253613758,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,2,True,True,0.5287363784464247,strict_unseen_codeword_certificate,192,192,31,31,1,1,0,192,False,0.001919382018968463,-19.008942032451365,17.0,11.294117647058824,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t2,32,24,0.75,dense,7.0,1253613758,lsgrand_first_valid,1253613758,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,2,True,False,,first_valid_witness,17,17,31,8,1,1,0,17,False,0.0005887220613658428,-19.008942032451365,,,0.25806451612903225
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t2,32,24,0.75,dense,7.0,1253613758,per_state_grand_sweep,1253613758,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,2,True,False,,best_fixed_state_codeword,7135,7135,31,31,21,16,0,7135,True,0.03592662594746798,-19.008942032451365,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t2,32,24,0.75,dense,7.0,1253613758,plain_reliability_grand,1251668695,False,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,2,True,False,,first_valid_witness,387,387,1,1,1,1,0,387,False,0.002143259975127876,-28.329969949694934,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t2,32,24,0.75,dense,7.0,1253613758,latent_osd_order2,1253613758,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,2,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,879,879,27249,False,0.2997840989846736,-18.99816641282981,,,0.5161290322580645
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t3,32,24,0.75,dense,7.0,2155549147,lsgrand_certified,2155549147,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,3,True,True,0.5115368374560525,strict_unseen_codeword_certificate,375,375,31,31,3,2,0,375,False,0.0033154310658574104,-16.864430824883943,113.0,3.3185840707964602,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t3,32,24,0.75,dense,7.0,2155549147,lsgrand_first_valid,2155549147,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,3,True,False,,first_valid_witness,113,113,31,31,1,1,0,113,False,0.0011779549531638622,-16.915789760512627,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t3,32,24,0.75,dense,7.0,2155549147,per_state_grand_sweep,2155549147,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,3,True,False,,best_fixed_state_codeword,3706,3706,31,31,29,22,0,3706,True,0.020259765908122063,-16.915789760512627,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t3,32,24,0.75,dense,7.0,2155549147,plain_reliability_grand,2468186189,False,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,3,True,False,,first_valid_witness,216,216,1,1,1,1,0,216,False,0.001310068997554481,-24.280757310059847,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t3,32,24,0.75,dense,7.0,2155549147,latent_osd_order2,2155549147,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,3,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,891,891,27621,False,0.28453001100569963,-16.86441786794404,,,0.5161290322580645
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t4,32,24,0.75,dense,7.0,116300229,lsgrand_certified,116300229,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,4,True,True,1.3199556180923757,strict_unseen_codeword_certificate,128,128,31,31,2,2,0,128,False,0.0015873570227995515,-16.993783139555667,11.0,11.636363636363637,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t4,32,24,0.75,dense,7.0,116300229,lsgrand_first_valid,116300229,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,4,True,False,,first_valid_witness,11,11,31,9,1,1,0,11,False,0.0006327920127660036,-16.993783139555667,,,0.2903225806451613
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t4,32,24,0.75,dense,7.0,116300229,per_state_grand_sweep,116300229,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,4,True,False,,best_fixed_state_codeword,5341,5341,31,31,26,21,0,5341,True,0.026774241006933153,-16.993783139555667,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t4,32,24,0.75,dense,7.0,116300229,plain_reliability_grand,109788063,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,4,True,False,,first_valid_witness,488,488,1,1,1,1,0,488,False,0.0027187980012968183,-30.43024522917382,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t4,32,24,0.75,dense,7.0,116300229,latent_osd_order2,116300229,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,4,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,951,951,29481,False,0.3002731309970841,-16.98753326371935,,,0.5161290322580645
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t5,32,24,0.75,dense,7.0,2152974701,lsgrand_certified,2152974701,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,5,True,True,1.45680603567555,strict_unseen_codeword_certificate,64,64,31,31,1,1,0,64,False,0.0014689930249005556,-10.80172914086456,10.0,6.4,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t5,32,24,0.75,dense,7.0,2152974701,lsgrand_first_valid,2152974701,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,5,True,False,,first_valid_witness,10,10,31,9,1,1,0,10,False,0.0008294020080938935,-10.80172914086456,,,0.2903225806451613
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t5,32,24,0.75,dense,7.0,2152974701,per_state_grand_sweep,2152974701,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,5,True,False,,best_fixed_state_codeword,4775,4775,31,31,30,22,0,4775,True,0.026872807065956295,-10.80172914086456,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t5,32,24,0.75,dense,7.0,2152974701,plain_reliability_grand,2161548235,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,5,True,False,,first_valid_witness,57,57,1,1,1,1,0,57,False,0.00035332096740603447,-20.937040816057575,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t5,32,24,0.75,dense,7.0,2152974701,latent_osd_order2,2152974701,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,5,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,888,888,27528,False,0.28336247394327074,-10.801715991485313,,,0.5161290322580645
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t6,32,24,0.75,dense,7.0,1276918293,lsgrand_certified,1276918293,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,6,True,True,1.1143535663637003,strict_unseen_codeword_certificate,128,128,31,31,1,1,0,128,False,0.0014245370402932167,-10.75704057278253,12.0,10.666666666666666,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t6,32,24,0.75,dense,7.0,1276918293,lsgrand_first_valid,1276918293,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,6,True,False,,first_valid_witness,12,12,31,9,1,1,0,12,False,0.0005707949167117476,-10.75704057278253,,,0.2903225806451613
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t6,32,24,0.75,dense,7.0,1276918293,per_state_grand_sweep,1276918293,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,6,True,False,,best_fixed_state_codeword,6159,6159,31,31,26,19,0,6159,True,0.03008384199347347,-10.75704057278253,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t6,32,24,0.75,dense,7.0,1276918293,plain_reliability_grand,1585012863,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,6,True,False,,first_valid_witness,133,133,1,1,1,1,0,133,False,0.0007341390009969473,-20.933370491644045,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t6,32,24,0.75,dense,7.0,1276918293,latent_osd_order2,1276918293,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,6,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,933,933,28923,False,0.2869822880020365,-10.75703121949528,,,0.5161290322580645
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t7,32,24,0.75,dense,7.0,942629423,lsgrand_certified,942629423,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,7,True,True,0.35771599897791084,strict_unseen_codeword_certificate,128,128,31,31,2,1,0,128,False,0.0015724149998277426,-10.095650876520324,14.0,9.142857142857142,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t7,32,24,0.75,dense,7.0,942629423,lsgrand_first_valid,942629423,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,7,True,False,,first_valid_witness,14,14,31,8,1,1,0,14,False,0.0005918099777773023,-10.133424427543485,,,0.25806451612903225
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t7,32,24,0.75,dense,7.0,942629423,per_state_grand_sweep,942629423,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,7,True,False,,best_fixed_state_codeword,4361,4361,31,31,29,24,0,4361,True,0.02327971695922315,-10.133424427543485,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t7,32,24,0.75,dense,7.0,942629423,plain_reliability_grand,949304245,False,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,7,True,False,,first_valid_witness,114,114,1,1,1,1,0,114,False,0.0007131780730560422,-17.4370548697026,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t7,32,24,0.75,dense,7.0,942629423,latent_osd_order2,942629423,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,7,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,915,915,28365,False,0.28994827007409185,-10.095373994624518,,,0.5161290322580645
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t8,32,24,0.75,dense,7.0,263802371,lsgrand_certified,263802371,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,8,True,True,0.9285006301769556,strict_unseen_codeword_certificate,59,59,31,31,2,2,0,59,False,0.0010349410586059093,-17.428238366209957,11.0,5.363636363636363,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t8,32,24,0.75,dense,7.0,263802371,lsgrand_first_valid,263802371,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,8,True,False,,first_valid_witness,11,11,31,9,1,1,0,11,False,0.0005844970000907779,-17.428238366209957,,,0.2903225806451613
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t8,32,24,0.75,dense,7.0,263802371,per_state_grand_sweep,263802371,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,8,True,False,,best_fixed_state_codeword,5837,5837,31,31,24,17,0,5837,True,0.03024986304808408,-17.428238366209957,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t8,32,24,0.75,dense,7.0,263802371,plain_reliability_grand,254004310,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,8,True,False,,first_valid_witness,78,78,1,1,1,1,0,78,False,0.0004740579752251506,-27.752258765998242,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t8,32,24,0.75,dense,7.0,263802371,latent_osd_order2,263802371,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,8,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,939,939,29109,False,0.29228530498221517,-17.428235547749257,,,0.5161290322580645
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t9,32,24,0.75,dense,7.0,1557844971,lsgrand_certified,481343106,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,9,True,True,0.09986292569539579,strict_unseen_codeword_certificate,128,128,31,31,2,2,0,128,False,0.001504303072579205,-11.036555275572765,4.0,32.0,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t9,32,24,0.75,dense,7.0,1557844971,lsgrand_first_valid,481343106,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,9,True,False,,first_valid_witness,4,4,31,1,1,1,0,4,False,0.0005167979979887605,-11.036555275572765,,,0.03225806451612903
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t9,32,24,0.75,dense,7.0,1557844971,per_state_grand_sweep,481343106,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,9,True,False,,best_fixed_state_codeword,5166,5166,31,31,26,19,0,5166,True,0.025826100958511233,-11.036555275572765,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t9,32,24,0.75,dense,7.0,1557844971,plain_reliability_grand,481343106,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,9,True,False,,first_valid_witness,4,4,1,1,1,1,0,4,False,5.445594433695078e-05,-10.813411724258554,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t9,32,24,0.75,dense,7.0,1557844971,latent_osd_order2,481343106,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,9,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,975,975,30225,False,0.30239461408928037,-11.036553763201441,,,0.5161290322580645
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t10,32,24,0.75,dense,7.0,2339219308,lsgrand_certified,2339219308,True,0.8,0.2,0.25,0.0,0.0,no_slip,True,31,0,10,True,True,0.3524254765200805,strict_unseen_codeword_certificate,1,1,31,1,1,1,0,1,False,0.0007096579065546393,-10.760547843670194,1.0,1.0,0.03225806451612903
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t10,32,24,0.75,dense,7.0,2339219308,lsgrand_first_valid,2339219308,True,0.8,0.2,0.25,0.0,0.0,no_slip,True,31,0,10,True,False,,first_valid_witness,1,1,31,1,1,1,0,1,False,0.0005031659966334701,-10.760547843670194,,,0.03225806451612903
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t10,32,24,0.75,dense,7.0,2339219308,per_state_grand_sweep,2339219308,True,0.8,0.2,0.25,0.0,0.0,no_slip,True,31,0,10,True,False,,best_fixed_state_codeword,8108,8108,31,31,18,15,0,8108,True,0.04065686895046383,-10.760547843670194,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t10,32,24,0.75,dense,7.0,2339219308,plain_reliability_grand,2339219308,True,0.8,0.2,0.25,0.0,0.0,no_slip,True,31,0,10,True,False,,first_valid_witness,1,1,1,1,1,1,0,1,False,3.318407107144594e-05,-10.537404292355985,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t10,32,24,0.75,dense,7.0,2339219308,latent_osd_order2,2339219308,True,0.8,0.2,0.25,0.0,0.0,no_slip,True,31,0,10,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,1042,1042,32302,False,0.3179084829753265,-10.760539415872442,,,0.5161290322580645
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t11,32,24,0.75,dense,7.0,3107583431,lsgrand_certified,3107583431,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,11,True,True,0.19486734318923027,strict_unseen_codeword_certificate,64,64,31,31,1,1,0,64,False,0.001078824046999216,-16.314908872131653,11.0,5.818181818181818,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t11,32,24,0.75,dense,7.0,3107583431,lsgrand_first_valid,3107583431,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,11,True,False,,first_valid_witness,11,11,31,9,1,1,0,11,False,0.0005463240668177605,-16.314908872131653,,,0.2903225806451613
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t11,32,24,0.75,dense,7.0,3107583431,per_state_grand_sweep,3107583431,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,11,True,False,,best_fixed_state_codeword,7489,7489,31,31,21,18,0,7489,True,0.03582289000041783,-16.314908872131653,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t11,32,24,0.75,dense,7.0,3107583431,plain_reliability_grand,3185815198,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,11,True,False,,first_valid_witness,225,225,1,1,1,1,0,225,False,0.0012170530389994383,-31.263987020146246,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t11,32,24,0.75,dense,7.0,3107583431,latent_osd_order2,3107583431,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,11,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,995,995,30845,False,0.2841622970299795,-16.31489589464504,,,0.5161290322580645
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t12,32,24,0.75,dense,7.0,680524592,lsgrand_certified,680524592,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,12,True,True,0.5436140731423098,strict_unseen_codeword_certificate,128,128,31,31,1,1,0,128,False,0.0013522130902856588,-12.215452758530292,12.0,10.666666666666666,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t12,32,24,0.75,dense,7.0,680524592,lsgrand_first_valid,680524592,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,12,True,False,,first_valid_witness,12,12,31,8,1,1,0,12,False,0.0005676610162481666,-12.215452758530292,,,0.25806451612903225
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t12,32,24,0.75,dense,7.0,680524592,per_state_grand_sweep,680524592,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,12,True,False,,best_fixed_state_codeword,5251,5251,31,31,27,17,0,5251,True,0.025750066037289798,-12.215452758530292,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t12,32,24,0.75,dense,7.0,680524592,plain_reliability_grand,686120920,False,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,12,True,False,,first_valid_witness,135,135,1,1,1,1,0,135,False,0.0007539709331467748,-20.7565388750523,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t12,32,24,0.75,dense,7.0,680524592,latent_osd_order2,680524592,True,0.8,0.2,0.25,0.0,0.0,slip_4_1,True,31,0,12,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,935,935,28985,False,0.274955386063084,-12.209511913181668,,,0.5161290322580645
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t13,32,24,0.75,dense,7.0,2623803216,lsgrand_certified,2623803216,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,13,True,True,0.44799578408092877,strict_unseen_codeword_certificate,64,64,31,31,2,2,0,64,False,0.0011426580604165792,-12.619906443926796,10.0,6.4,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t13,32,24,0.75,dense,7.0,2623803216,lsgrand_first_valid,2623803216,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,13,True,False,,first_valid_witness,10,10,31,9,1,1,0,10,False,0.0005319220945239067,-12.619906443926796,,,0.2903225806451613
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t13,32,24,0.75,dense,7.0,2623803216,per_state_grand_sweep,2623803216,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,13,True,False,,best_fixed_state_codeword,4166,4166,31,31,29,22,0,4166,True,0.02049740101210773,-12.619906443926796,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t13,32,24,0.75,dense,7.0,2623803216,plain_reliability_grand,2630699765,False,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,13,True,False,,first_valid_witness,6,6,1,1,1,1,0,6,False,7.805402856320143e-05,-13.535220620037578,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t13,32,24,0.75,dense,7.0,2623803216,latent_osd_order2,2623803216,True,0.8,0.2,0.25,0.0,0.0,slip_4_3,True,31,0,13,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,997,997,30907,False,0.2982822459889576,-12.61956766952235,,,0.5161290322580645
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t14,32,24,0.75,dense,7.0,2226309671,lsgrand_certified,2226309671,True,0.8,0.2,0.25,0.0,0.0,no_slip,True,31,0,14,True,True,0.15825348281657092,strict_unseen_codeword_certificate,192,192,31,31,1,1,0,192,False,0.001960732974112034,-12.708729417292332,39.0,4.923076923076923,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t14,32,24,0.75,dense,7.0,2226309671,lsgrand_first_valid,2226309671,True,0.8,0.2,0.25,0.0,0.0,no_slip,True,31,0,14,True,False,,first_valid_witness,39,39,31,31,1,1,0,39,False,0.0007554070325568318,-12.708729417292332,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t14,32,24,0.75,dense,7.0,2226309671,per_state_grand_sweep,2226309671,True,0.8,0.2,0.25,0.0,0.0,no_slip,True,31,0,14,True,False,,best_fixed_state_codeword,6591,6591,31,31,23,17,0,6591,True,0.03502054396085441,-12.708729417292332,,,1.0
mismatch,M32_DENSE_PRIOR_LOW,M32_DENSE_PRIOR_LOW_c0_t14,32,24,0.75,dense,7.0,2226309671,plain_reliability_grand,2226309671,True,0.8,0.2,0.25,0.0,0.0,no_slip,True,31,0,14,True,False,,first_valid_witness,9,9,1,1,1,1,0,9,False,8.315395098179579e-05,-12.485585865978123,,,1.0
